"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,142966989,130215765,2,4,,,,5,59,"M",1,2,"R",59,0
2020,142973067,130215772,1,8,,,,,,"",,,"",,
2020,142966997,130215774,1,1,,,,,,"",,,"",,
2020,142967001,130209701,1,4,,,,5,57,"F",1,2,"R",57,0
2020,142967007,130215787,1,4,,,,5,19,"M",1,,"N",19,0
2020,142978738,130217867,1,4,,,,5,11,"F",1,2,"R",11,0
2020,142978749,130217875,2,4,,,,5,18,"M",1,2,"R",18,0
2020,142978744,130217875,1,4,,,,5,14,"M",1,2,"N",14,0
2020,142975302,130221340,1,8,,,,,,"",,,"",,
2020,142975335,130217929,1,4,,,,5,14,"F",1,2,"R",14,0
2020,142978793,130221354,1,4,,,,5,28,"M",1,2,"R",28,0
2020,142975370,130217954,1,8,,,,,,"",,,"",,
2020,142975378,130217963,1,4,,,,5,35,"F",2,2,"N",35,0
2020,142978865,130221434,1,3,,,,,,"",,,"",,
2020,142975447,130218031,1,4,,,,5,45,"M",1,2,"R",45,0
2020,142978877,130221439,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142978956,130221501,1,4,,,,5,28,"F",1,2,"R",28,0
2020,142978959,130221504,1,4,,,,5,49,"F",1,2,"R",49,0
2020,142975550,130221514,1,4,,,,5,57,"F",1,2,"R",57,0
2020,142979007,130218195,1,4,,,,5,78,"M",1,2,"R",78,0
2020,142975631,130221581,1,4,,,,5,58,"F",2,2,"R",58,0
2020,142975666,130218274,1,4,,,,5,44,"M",1,,"R",44,0
2020,142975815,130218413,1,4,,,,5,27,"M",1,2,"R",27,0
2020,142979236,130218447,1,4,,,,5,73,"M",1,,"",73,0
2020,142979237,130218447,2,4,,,,5,92,"M",1,,"",92,0
2020,142979267,130218472,1,4,,,,5,44,"F",1,,"R",44,0
2020,142975879,130218485,1,4,,,,5,37,"F",1,2,"R",37,0
2020,142979301,130221792,1,4,,,,5,52,"M",1,2,"R",52,0
2020,142975916,130218523,1,4,,,,5,37,"F",1,2,"R",37,0
2020,142979331,130221821,1,4,,,,5,21,"M",1,,"R",21,0
2020,142979329,130221820,1,4,,,,5,16,"F",1,2,"R",16,0
2020,142975934,130218541,1,8,,,,,,"",,,"",,
2020,142979336,130221826,1,4,,,,5,39,"M",1,2,"R",39,0
2020,142975973,130221857,2,4,,,,5,14,"F",1,,"R",14,0
2020,142975971,130221857,1,4,,,,5,2,"M",1,,"",2,0
2020,142979388,130218594,1,8,,,,,,"",,,"",,
2020,142974868,130210990,1,4,,,,5,45,"F",1,2,"R",45,0
2020,142974952,130211059,1,1,,,,,,"",,,"",,
2020,142974996,130211092,1,8,,,,,,"",,,"",,
2020,142975340,130221356,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142975362,130217958,2,4,,,,5,39,"F",1,2,"R",39,0
2020,142975361,130217958,1,4,,,,5,32,"M",1,2,"R",32,0
2020,142975404,130221411,1,4,,,,5,24,"F",1,2,"R",24,0
2020,142978850,130218026,1,4,,,,5,37,"F",1,2,"R",37,0
2020,142975484,130221463,1,4,,,,5,48,"F",2,2,"R",48,0
2020,142978916,130221470,1,4,,,,5,48,"F",1,2,"R",48,0
2020,142978932,130221482,1,4,,,,5,38,"M",1,3,"R",38,0
2020,142978938,130218114,1,4,,,,5,53,"F",1,2,"R",53,0
2020,142978943,130221492,1,1,,,,,,"",,,"",,
2020,142975529,130218126,1,8,,,,,,"",,,"",,
2020,142975542,130218143,1,8,,,,,,"",,,"",,
2020,142978972,130221512,1,8,,,,,,"",,,"",,
2020,142975573,130221535,1,4,,,,5,46,"M",1,2,"R",46,0
2020,142975575,130221537,1,4,,,,5,39,"F",2,2,"R",39,0
2020,142978997,130221539,1,1,,,,,,"",,,"",,
2020,142979008,130221551,1,4,,,,5,76,"F",2,2,"R",76,0
2020,142979014,130218201,1,4,,,,5,41,"F",2,2,"R",41,0
2020,142979037,130221569,1,4,,,,5,46,"M",1,,"R",46,0
2020,142979031,130218215,1,4,,,,5,57,"M",1,,"R",57,0
2020,142975606,130218214,1,4,,,,5,36,"M",2,2,"R",36,0
2020,142975622,130221576,1,8,,,,,,"",,,"",,
2020,142975636,130218237,1,8,,,,,,"",,,"",,
2020,142979062,130221592,1,4,,,,5,29,"M",1,,"R",29,0
2020,142979077,130218270,1,4,,,,5,38,"M",1,,"R",38,0
2020,142975689,130218294,1,4,,,,5,47,"M",2,2,"R",47,0
2020,142975726,130218330,1,4,,,,4,,"F",1,2,"R",,
2020,142975741,130221654,2,4,,,,4,,"M",0,,"",,
2020,142979139,130221654,1,8,,,,,,"",,,"",,
2020,142975738,130218343,1,8,,,,,,"",,,"",,
2020,142974866,130217474,1,4,,,,5,35,"F",1,,"R",35,0
2020,142974915,130217517,1,4,,,,5,37,"F",2,,"",37,0
2020,142978409,130211040,1,5,1,10,,5,25,"M",1,2,"R",25,0
2020,142978411,130211040,2,8,,,,,,"",,,"",,
2020,142974936,130211040,3,5,1,10,,5,24,"M",1,2,"R",24,0
2020,142978445,130217558,1,4,,,,5,35,"M",1,2,"R",35,0
2020,142978458,130217591,1,4,,,,5,48,"F",1,,"",48,0
2020,142975044,130221135,1,4,,,,5,37,"M",1,,"",37,0
2020,142975051,130221142,1,4,,,,5,63,"F",2,,"",63,0
2020,142975078,130217678,1,4,,,,4,,"M",1,,"N",,
2020,142978564,130221167,1,4,,,,5,27,"M",2,,"",27,0
2020,142978572,130217711,1,4,,,,5,43,"F",1,2,"R",43,0
2020,142975120,130217722,1,8,,,,,,"",,,"",,
2020,142975133,130221198,1,8,,,,,,"",,,"",,
2020,142978613,130221216,1,4,,,,5,75,"M",1,,"",75,0
2020,142978620,130217748,1,4,,,,5,17,"M",1,2,"N",17,0
2020,142978621,130217748,2,4,,,,5,17,"M",1,2,"N",17,0
2020,142978622,130217748,3,4,,,,5,18,"M",1,2,"N",18,0
2020,142978617,130221219,1,8,,,,,,"",,,"",,
2020,142978646,130221238,1,4,,,,5,43,"F",1,2,"N",43,0
2020,142978674,130221251,1,8,,,,,,"",,,"",,
2020,142978757,130221328,1,4,,,,5,23,"M",1,2,"R",23,0
2020,142978773,130217899,1,4,,,,5,63,"F",1,,"",63,0
2020,142975305,130217899,2,4,,,,5,39,"F",1,,"",39,0
2020,142978777,130217908,1,4,,,,5,26,"M",1,2,"R",26,0
2020,142975341,130221378,1,8,,,,,,"",,,"",,
2020,142975397,130221398,1,4,,,,5,19,"M",1,2,"R",19,0
2020,142975406,130217988,1,8,,,,,,"",,,"",,
2020,142975419,130218005,1,4,,,,5,46,"F",1,,"",46,0
2020,142975434,130218018,1,5,3,4,236,5,26,"M",1,2,"R",26,0
2020,142975460,130221443,1,4,,,,5,60,"M",1,2,"R",60,0
2020,142979868,130219180,1,4,,,,5,21,"M",2,2,"R",21,0
2020,142976633,130219205,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142979896,130222328,1,4,,,,5,26,"F",2,2,"R",26,0
2020,142976681,130222357,1,4,,,,5,66,"M",1,,"",66,0
2020,142976757,130222407,1,8,,,,,,"",,,"",,
2020,142976824,130222449,1,8,,,,,,"",,,"",,
2020,142980089,130222484,1,4,,,,5,30,"F",1,,"",30,0
2020,142976978,130219571,1,8,,,,,,"",,,"",,
2020,142977025,130222622,1,4,,,,5,32,"F",1,2,"R",32,0
2020,142980264,130222641,1,4,,,,5,34,"F",1,,"",34,0
2020,142980347,130219769,1,4,,,,5,16,"F",1,,"",16,0
2020,142977195,130222737,1,8,,,,,,"",,,"",,
2020,142977228,130219811,1,4,,,,5,10,"M",1,2,"R",10,0
2020,142980496,130222861,1,1,,,,,,"",,,"",,
2020,142980520,130222889,1,8,,,,,,"",,,"",,
2020,142980622,130222975,1,8,,,,,,"",,,"",,
2020,142977655,130220207,1,8,,,,,,"",,,"",,
2020,142977679,130220233,2,4,,,,5,1,"F",1,,"",1,0
2020,142980734,130220233,1,4,,,,5,2,"F",1,,"",2,0
2020,142977689,130220245,1,1,,,,,,"",,,"",,
2020,142977717,130220267,1,8,,,,,,"",,,"",,
2020,142977733,130223118,1,8,,,,,,"",,,"",,
2020,142977756,130223137,1,4,,,,5,28,"F",1,,"",28,0
2020,142977760,130223142,1,4,,,,5,36,"F",1,,"",36,0
2020,142977794,130223163,1,4,,,,5,35,"F",1,,"",35,0
2020,142977801,130220342,1,4,,,,5,73,"M",1,2,"R",73,0
2020,142977837,130220383,1,4,,,,5,34,"M",1,2,"N",34,0
2020,142980867,130220421,1,4,,,,5,16,"F",2,,"",16,0
2020,142980871,130220436,1,4,,,,5,50,"F",1,2,"R",50,0
2020,142977890,130220436,2,4,,,,5,53,"M",1,2,"R",53,0
2020,142980890,130223221,1,4,,,,5,40,"M",1,2,"R",40,0
2020,142982915,130223221,2,4,,,,5,30,"F",1,2,"R",30,0
2020,142980912,130220497,1,4,,,,5,35,"M",1,2,"R",35,0
2020,142980942,130223262,1,8,,,,,,"",,,"",,
2020,142980964,130223286,2,1,,,,,,"",,,"",,
2020,142980963,130223286,1,1,,,,,,"",,,"",,
2020,142983058,130223328,1,8,,,,,,"",,,"",,
2020,142983221,130223430,1,4,,,,5,30,"M",2,2,"R",30,0
2020,142983281,130220785,1,4,,,,5,18,"F",1,,"",18,0
2020,142977930,130216893,1,8,,,,,,"",,,"",,
2020,142974268,130216913,1,8,,,,,,"",,,"",,
2020,142974342,130216997,1,4,,,,5,34,"M",1,2,"R",34,0
2020,142974352,130217006,1,4,,,,5,53,"M",1,2,"R",53,0
2020,142978078,130210694,1,4,,,,5,28,"M",1,,"R",28,0
2020,142974436,130210694,2,4,,,,5,22,"F",1,,"",22,0
2020,142974439,130210694,3,3,,,,,,"",,,"",,
2020,142978106,130210723,1,4,,,,5,26,"F",1,,"R",26,0
2020,142974531,130210759,1,8,,,,,,"",,,"",,
2020,142978138,130210755,1,4,,,,5,57,"F",1,2,"R",57,0
2020,142974552,130210774,1,4,,,,5,36,"F",1,2,"R",36,0
2020,142978197,130217248,1,1,,,,,,"",,,"",,
2020,142974650,130210838,1,5,6,6,,5,26,"F",1,,"",26,0
2020,142974660,130217278,1,5,3,1,,5,31,"M",1,,"R",31,0
2020,142978225,130210853,1,1,,,,,,"",,,"",,
2020,142978229,130217291,1,4,,,,5,68,"M",1,2,"R",68,0
2020,142978262,130217338,1,4,,,,5,27,"F",2,,"",27,0
2020,142974726,130210891,1,4,,,,5,85,"F",1,,"",85,0
2020,142978276,130217356,1,4,,,,5,46,"F",2,,"",46,0
2020,142974756,130217375,1,4,,,,5,74,"M",1,,"",74,0
2020,142978299,130210920,1,4,,,,5,23,"F",1,,"",23,0
2020,142978312,130210939,1,8,,,,,,"",,,"",,
2020,142974801,130217414,1,4,,,,5,61,"F",1,,"",61,0
2020,142974839,130210976,1,4,,,,5,50,"M",1,2,"N",50,0
2020,142974833,130217446,1,4,,,,5,27,"F",1,1,"",27,0
2020,142978348,130217473,1,4,,,,5,51,"F",2,,"",51,0
2020,142974884,130211002,1,8,,,,,,"",,,"",,
2020,142978371,130217491,1,4,,,,5,21,"F",1,2,"R",21,0
2020,142978404,130217526,1,4,,,,5,35,"F",2,,"",35,0
2020,142978412,130211039,1,4,,,,5,28,"M",1,2,"R",28,0
2020,142978408,130211036,1,4,,,,5,69,"M",1,2,"R",69,0
2020,142974945,130211046,1,4,,,,5,67,"M",1,2,"R",67,0
2020,142978430,130217550,1,4,,,,5,18,"F",1,2,"R",18,0
2020,142974961,130217557,1,4,,,,5,64,"F",1,2,"R",64,0
2020,142978481,130221106,1,8,,,,,,"",,,"",,
2020,142975019,130217614,2,4,,,,5,21,"F",1,2,"R",21,0
2020,142978482,130217614,1,4,,,,5,43,"F",1,2,"R",43,0
2020,142978507,130221125,1,4,,,,5,70,"M",1,2,"N",70,0
2020,142978515,130217640,1,4,,,,5,57,"M",1,,"R",57,0
2020,142975049,130221139,1,4,,,,5,53,"M",1,2,"R",53,0
2020,142978540,130221154,1,4,,,,5,25,"F",1,2,"R",25,0
2020,142975109,130221174,1,4,,,,5,43,"F",1,,"",43,0
2020,142978580,130221180,1,4,,,,5,19,"M",1,,"",19,0
2020,142975117,130221208,1,4,,,,5,28,"F",1,,"",28,0
2020,142975160,130217756,1,1,,,,,,"",,,"",,
2020,142975185,130217783,1,4,,,,5,37,"F",1,1,"R",37,0
2020,142978682,130217815,1,4,,,,5,22,"F",1,2,"R",22,0
2020,142978697,130217827,1,1,,,,,,"",,,"",,
2020,142975268,130217863,1,4,,,,5,29,"F",1,2,"R",29,0
2020,142975278,130221322,1,4,,,,5,41,"M",1,2,"R",41,0
2020,142975295,130221331,1,4,,,,5,23,"F",1,2,"N",23,0
2020,142975300,130221338,1,4,,,,5,29,"F",1,2,"R",29,0
2020,142978802,130221379,1,4,,,,4,,"U",0,,"",,
2020,142978837,130217986,1,8,,,,,,"",,,"",,
2020,142978836,130221406,1,8,,,,,,"",,,"",,
2020,142978889,130221450,1,4,,,,5,61,"M",1,2,"R",61,0
2020,142978946,130221494,1,4,,,,5,44,"M",1,2,"R",44,0
2020,142975535,130221500,1,4,,,,5,77,"F",1,2,"R",77,0
2020,142975579,130218181,1,4,,,,5,65,"M",1,2,"R",65,0
2020,142978999,130221543,1,4,,,,5,64,"M",1,2,"N",64,0
2020,142979009,130221552,1,4,,,,5,66,"F",1,2,"R",66,0
2020,142979034,130221566,1,4,,,,5,47,"F",1,2,"R",47,0
2020,142979065,130221595,1,4,,,,5,51,"M",2,2,"N",51,0
2020,142979079,130221606,1,4,,,,5,45,"M",1,2,"R",45,0
2020,142979115,130218313,1,4,,,,5,80,"M",1,,"R",80,0
2020,142979157,130221667,1,4,,,,5,61,"M",1,2,"R",61,0
2020,142975831,130221728,1,4,,,,5,38,"M",1,2,"R",38,0
2020,142979208,130221722,1,4,,,,5,52,"F",1,2,"N",52,0
2020,142975859,130221760,1,4,,,,5,31,"M",2,2,"R",31,0
2020,142979363,130221846,1,4,,,,5,66,"M",1,2,"N",66,0
2020,142975987,130218597,1,4,,,,5,83,"F",1,2,"R",83,0
2020,142976097,130221946,1,4,,,,5,46,"M",1,2,"R",46,0
2020,142976100,130218690,1,4,,,,5,26,"M",1,,"R",26,0
2020,142979486,130221960,1,8,,,,,,"",,,"",,
2020,142976150,130218742,1,4,,,,5,34,"M",2,2,"R",34,0
2020,142976192,130221995,1,1,,,,,,"",,,"",,
2020,142976222,130222020,1,8,,,,,,"",,,"",,
2020,142979560,130222034,1,4,,,,5,40,"F",1,,"R",40,0
2020,142979575,130218840,1,4,,,,5,24,"M",2,,"",24,0
2020,142976310,130218885,1,4,,,,5,64,"M",1,2,"R",64,0
2020,142976320,130218892,1,4,,,,5,23,"F",2,2,"R",23,0
2020,142979607,130222081,1,8,,,,,,"",,,"",,
2020,142976344,130222092,1,8,,,,,,"",,,"",,
2020,142979634,130222102,1,4,,,,5,32,"M",2,2,"R",32,0
2020,142979640,130222108,1,4,,,,5,29,"M",2,2,"R",29,0
2020,142976378,130218959,1,4,,,,5,40,"M",1,2,"N",40,0
2020,142976413,130218990,1,3,,,,,,"",,,"",,
2020,142979734,130219053,1,8,,,,,,"",,,"",,
2020,142976483,130219056,1,4,,,,5,36,"M",1,2,"R",36,0
2020,142976507,130219068,1,1,,,,,,"",,,"",,
2020,142976514,130222228,1,4,,,,5,45,"F",1,2,"R",45,0
2020,142976517,130222228,2,4,,,,5,46,"M",1,2,"R",46,0
2020,142979774,130219080,1,4,,,,5,33,"F",2,2,"R",33,0
2020,142979792,130219110,1,1,,,,,,"",,,"",,
2020,142979814,130219131,1,4,,,,5,62,"F",1,2,"R",62,0
2020,142979832,130219156,1,4,,,,5,62,"F",1,2,"R",62,0
2020,142976592,130222285,1,4,,,,5,41,"F",2,2,"R",41,0
2020,142976644,130222332,1,8,,,,,,"",,,"",,
2020,142976698,130222371,1,4,,,,5,12,"M",2,2,"R",12,0
2020,142976704,130222371,2,4,,,,5,34,"F",2,2,"R",34,0
2020,142979954,130219302,1,8,,,,,,"",,,"",,
2020,142976739,130219313,1,1,,,,,,"",,,"",,
2020,142979972,130219324,1,4,,,,5,34,"F",2,2,"R",34,0
2020,142979992,130222412,1,4,,,,4,,"F",2,,"",,
2020,142980044,130222445,1,4,,,,5,66,"M",1,,"",66,0
2020,142976818,130219413,1,4,,,,5,16,"F",1,2,"R",16,0
2020,142976830,130222456,1,8,,,,,,"",,,"",,
2020,142980077,130219438,1,4,,,,5,26,"M",1,,"",26,0
2020,142980087,130219441,1,4,,,,5,36,"F",1,,"",36,0
2020,142976846,130219440,1,1,,,,,,"",,,"",,
2020,142976865,130219460,1,1,,,,,,"",,,"",,
2020,142976918,130222540,1,4,,,,5,26,"M",1,2,"R",26,0
2020,142976949,130219546,1,4,,,,5,47,"F",2,,"",47,0
2020,142976964,130222570,1,1,,,,,,"",,,"",,
2020,142976973,130219569,1,4,,,,5,26,"F",1,2,"R",26,0
2020,142980203,130222590,1,4,,,,5,26,"F",1,2,"R",26,0
2020,142976997,130222607,1,4,,,,5,33,"F",2,2,"R",33,0
2020,142977030,130222625,1,4,,,,5,56,"M",1,2,"R",56,0
2020,142977034,130219624,1,4,,,,5,62,"F",1,2,"R",62,0
2020,142977041,130219633,1,4,,,,5,50,"M",1,,"",50,0
2020,142977040,130219632,1,4,,,,5,76,"M",1,2,"R",76,0
2020,142980258,130222637,1,4,,,,5,22,"F",1,2,"R",22,0
2020,142980259,130219640,1,4,,,,5,31,"F",1,2,"R",31,0
2020,142980277,130222653,1,4,,,,5,38,"F",2,,"R",38,0
2020,142977089,130222656,1,1,,,,,,"",,,"",,
2020,142980287,130222663,1,4,,,,5,77,"F",1,2,"R",77,0
2020,142977104,130219696,1,8,,,,,,"",,,"",,
2020,142977108,130219699,1,4,,,,5,81,"M",1,2,"",81,0
2020,142980300,130222678,1,4,,,,5,19,"F",4,2,"N",19,0
2020,142977146,130219732,1,4,,,,5,33,"M",1,1,"R",33,0
2020,142980326,130219737,1,8,,,,,,"",,,"",,
2020,142980332,130222708,1,4,,,,5,51,"F",1,2,"R",51,0
2020,142977175,130222719,1,4,,,,5,76,"F",1,2,"R",76,0
2020,142967051,130209758,2,4,,,,5,15,"M",2,2,"R",15,0
2020,142973151,130209758,1,4,,,,5,35,"F",2,2,"R",35,0
2020,142967074,130209777,1,8,,,,,,"",,,"",,
2020,142973230,130209799,1,8,,,,,,"",,,"",,
2020,142967089,130209801,1,4,,,,5,48,"F",2,2,"R",48,0
2020,142973266,130215943,1,1,,,,,,"",,,"",,
2020,142973271,130209835,1,8,,,,,,"",,,"",,
2020,142973294,130215969,1,8,,,,,,"",,,"",,
2020,142967251,130209954,1,4,,,,5,65,"M",1,,"",65,0
2020,142967266,130209968,1,1,,,,,,"",,,"",,
2020,142967287,130209991,2,4,,,,5,32,"F",1,2,"R",32,0
2020,142967286,130209991,1,4,,,,4,,"M",1,,"",,
2020,142967352,130210044,1,4,,,,5,21,"F",1,2,"R",21,0
2020,142967387,130216227,1,1,,,,,,"",,,"",,
2020,142967472,130216331,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142973793,130216436,1,4,,,,5,32,"F",1,2,"R",32,0
2020,142973811,130216452,1,4,,,,5,31,"F",1,,"R",31,0
2020,142973842,130216485,1,8,,,,,,"",,,"",,
2020,142973860,130210293,1,4,,,,5,39,"F",1,,"",39,0
2020,142973892,130210313,1,4,,,,5,46,"F",1,2,"N",46,0
2020,142974008,130210411,1,4,,,,5,58,"M",1,2,"R",58,0
2020,142974080,130216719,1,4,,,,5,46,"M",2,2,"R",46,0
2020,142974109,130216749,1,8,,,,,,"",,,"",,
2020,142977906,130216846,1,4,,,,5,47,"M",1,2,"R",47,0
2020,142974211,130216853,1,4,,,,5,46,"M",1,1,"R",46,0
2020,142974248,130216895,1,4,,,,5,38,"M",1,2,"R",38,0
2020,142977937,130210576,1,4,,,,5,28,"M",1,,"R",28,0
2020,142974284,130216923,1,8,,,,,,"",,,"",,
2020,142974296,130216936,1,4,,,,5,40,"F",1,,"R",40,0
2020,142977988,130210620,1,4,,,,5,31,"M",2,2,"R",31,0
2020,142974370,130217023,1,4,,,,5,52,"F",1,2,"R",52,0
2020,142978066,130217075,1,8,,,,,,"",,,"",,
2020,142978085,130217089,1,4,,,,5,74,"M",1,,"",74,0
2020,142978103,130210719,1,4,,,,5,24,"F",1,2,"R",24,0
2020,142978117,130210730,1,4,,,,5,35,"F",1,2,"R",35,0
2020,142974501,130217137,1,4,,,,5,46,"M",1,,"",46,0
2020,142974524,130210753,1,4,,,,5,45,"F",2,2,"R",45,0
2020,142978150,130210772,1,4,,,,5,19,"M",1,2,"R",19,0
2020,142974562,130217185,1,3,,,,,,"",,,"",,
2020,142978165,130217200,1,4,,,,5,30,"M",1,2,"R",30,0
2020,142974701,130210877,1,4,,,,5,28,"F",1,,"",28,0
2020,142974854,130210983,1,4,,,,5,40,"F",2,,"",40,0
2020,142978363,130210993,1,4,,,,5,46,"M",2,,"",46,0
2020,142978367,130211001,1,4,,,,5,42,"M",1,2,"R",42,0
2020,142974902,130211012,1,4,,,,5,51,"M",1,1,"R",51,0
2020,142978528,130221145,1,4,,,,5,37,"F",1,,"",37,0
2020,142978550,130221161,1,8,,,,,,"",,,"",,
2020,142975113,130221179,1,4,,,,5,34,"F",2,,"",34,0
2020,142975328,130217921,1,4,,,,5,55,"M",1,2,"R",55,0
2020,142975357,130217943,1,4,,,,5,70,"M",1,2,"R",70,0
2020,142978833,130221403,1,4,,,,5,51,"F",1,2,"R",51,0
2020,142978867,130221436,2,4,,,,5,24,"M",1,2,"N",24,0
2020,142978866,130221436,1,8,,,,,,"",,,"",,
2020,142979001,130221544,1,4,,,,5,36,"F",1,2,"R",36,0
2020,142979099,130221623,1,4,,,,5,56,"F",1,,"",56,0
2020,142975762,130221677,1,8,,,,,,"",,,"",,
2020,142975772,130218376,1,4,,,,5,65,"M",1,2,"R",65,0
2020,142979176,130218381,1,8,,,,,,"",,,"",,
2020,142976233,130222025,1,3,,,,,,"",,,"",,
2020,142976486,130219050,1,4,,,,5,19,"M",3,2,"R",19,0
2020,142979748,130222214,1,4,,,,5,54,"F",1,,"",54,0
2020,142979807,130222263,1,4,,,,5,30,"M",2,2,"R",30,0
2020,142976577,130222275,1,1,,,,,,"",,,"",,
2020,142979867,130222319,1,4,,,,5,50,"M",1,2,"R",50,0
2020,142980011,130222426,1,4,,,,5,32,"F",1,,"R",32,0
2020,142980076,130222472,1,4,,,,5,25,"F",1,,"U",25,0
2020,142980112,130222504,1,1,,,,,,"",,,"",,
2020,142980161,130219528,1,4,,,,5,5,"M",2,2,"R",5,0
2020,142980170,130222555,1,1,,,,,,"",,,"",,
2020,142980172,130222556,1,4,,,,5,21,"F",1,2,"R",21,0
2020,142980193,130219566,1,4,,,,5,36,"F",1,1,"N",36,0
2020,142976987,130219582,1,4,,,,5,25,"F",2,2,"R",25,0
2020,142976990,130219586,1,4,,,,5,66,"F",1,2,"R",66,0
2020,142977004,130222606,1,4,,,,5,33,"F",1,2,"R",33,0
2020,142977008,130219604,1,4,,,,5,34,"F",1,,"",34,0
2020,142977014,130222618,1,8,,,,,,"",,,"",,
2020,142980246,130222630,1,4,,,,5,27,"M",1,2,"R",27,0
2020,142980263,130219647,1,8,,,,,,"",,,"",,
2020,142977070,130219662,1,1,,,,,,"",,,"",,
2020,142980276,130219670,1,4,,,,5,75,"F",1,2,"N",75,0
2020,142977095,130219691,1,4,,,,5,19,"F",1,3,"N",19,0
2020,142977105,130222669,1,4,,,,5,70,"M",2,2,"R",70,0
2020,142980318,130222698,1,1,,,,,,"",,,"",,
2020,142977150,130219735,1,4,,,,5,39,"F",1,2,"R",39,0
2020,142977169,130222714,1,4,,,,5,35,"F",1,2,"R",35,0
2020,142977185,130219771,1,4,,,,5,50,"F",1,2,"R",50,0
2020,142980358,130219776,1,4,,,,5,38,"M",1,2,"R",38,0
2020,142977252,130219836,1,4,,,,5,37,"F",1,,"",37,0
2020,142977278,130219852,1,8,,,,,,"",,,"",,
2020,142977303,130222806,1,4,,,,5,50,"F",1,2,"R",50,0
2020,142977298,130222842,1,4,,,,5,45,"M",1,,"",45,0
2020,142977357,130219928,1,4,,,,5,54,"M",1,,"",54,0
2020,142977369,130219939,1,4,,,,5,40,"F",1,2,"R",40,0
2020,142977380,130222872,1,4,,,,5,31,"F",1,2,"R",31,0
2020,142980507,130222875,1,4,,,,5,25,"M",1,,"",25,0
2020,142977404,130222884,1,8,,,,,,"",,,"",,
2020,142980514,130219969,1,4,,,,5,29,"M",1,2,"N",29,0
2020,142980530,130219984,1,8,,,,,,"",,,"",,
2020,142980550,130222911,1,8,,,,,,"",,,"",,
2020,142980598,130222953,1,4,,,,5,34,"M",2,2,"R",34,0
2020,142980603,130222961,1,4,,,,5,24,"F",1,2,"R",24,0
2020,142980617,130220096,1,4,,,,5,50,"F",1,,"",50,0
2020,142977527,130220093,1,8,,,,,,"",,,"",,
2020,142977547,130220116,1,4,,,,4,,"M",0,1,"N",,
2020,142977582,130220147,1,8,,,,,,"",,,"",,
2020,142977594,130220158,1,8,,,,,,"",,,"",,
2020,142980666,130223017,1,8,,,,,,"",,,"",,
2020,142977610,130220172,1,4,,,,5,19,"F",2,2,"R",19,0
2020,142980690,130220187,1,4,,,,5,23,"M",2,2,"R",23,0
2020,142977665,130220219,1,8,,,,,,"",,,"",,
2020,142980735,130223087,1,4,,,,5,56,"M",1,2,"R",56,0
2020,142977704,130220258,1,4,,,,5,23,"M",1,2,"R",23,0
2020,142977767,130220311,1,4,,,,5,43,"F",1,2,"R",43,0
2020,142977788,130223157,1,4,,,,5,26,"F",1,2,"R",26,0
2020,142977799,130223168,1,8,,,,,,"",,,"",,
2020,142977823,130223184,1,4,,,,5,60,"M",1,2,"N",60,0
2020,142977860,130220404,1,4,,,,5,60,"F",1,2,"R",60,0
2020,142980856,130223198,1,8,,,,,,"",,,"",,
2020,142980893,130220465,1,4,,,,5,39,"M",1,1,"R",39,0
2020,142982947,130223246,1,5,3,10,,5,31,"M",3,2,"R",31,0
2020,142982948,130220501,1,5,2,1,,5,31,"M",3,2,"N",31,0
2020,142980921,130223251,1,4,,,,5,34,"M",1,,"",34,0
2020,142982983,130220532,1,4,,,,5,44,"F",1,,"R",44,0
2020,142980961,130223283,1,4,,,,5,32,"M",2,2,"R",32,0
2020,142980973,130220552,1,4,,,,5,2,"M",1,,"",2,0
2020,142983016,130223301,1,8,,,,,,"",,,"",,
2020,142980983,130220563,1,4,,,,5,43,"M",2,2,"R",43,0
2020,142981005,130223326,1,4,,,,5,45,"M",1,2,"N",45,0
2020,142983060,130220598,1,8,,,,,,"",,,"",,
2020,142981021,130223339,1,8,,,,,,"",,,"",,
2020,142983087,130223354,1,4,,,,5,51,"F",1,2,"N",51,0
2020,142981031,130223356,1,4,,,,5,62,"F",1,2,"R",62,0
2020,142983092,130223356,2,4,,,,5,55,"M",1,2,"R",55,0
2020,142983104,130220642,1,4,,,,5,83,"M",1,2,"R",83,0
2020,142983114,130223364,1,8,,,,,,"",,,"",,
2020,142972528,130215253,1,4,,,,5,68,"F",2,2,"R",68,0
2020,142966531,130215244,1,4,,,,5,28,"F",1,2,"R",28,0
2020,142972585,130215305,1,1,,,,,,"",,,"",,
2020,142972572,130215290,1,8,,,,,,"",,,"",,
2020,142972608,130209305,1,4,,,,5,42,"F",2,,"",42,0
2020,142966700,130209420,1,1,,,,,,"",,,"",,
