"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,142976746,147824558,3,46609916
2020,142979995,147827368,3,46609923
2020,142976894,147824713,3,46615859
2020,142976916,147827505,3,46609986
2020,142976928,147827514,3,46609994
2020,142976947,147824782,21,46615885
2020,142977197,147827715,16,46615986
2020,142977197,147830026,5,46615984
2020,142980385,147827748,21,46610095
2020,142980432,147827807,3,46616019
2020,142977434,147830267,18,46616071
2020,142977581,147828046,1,46616106
2020,142977677,147830550,21,46616144
2020,142980773,147828170,18,46610213
2020,142980949,147830864,16,46616250
2020,142982978,147830864,16,46616249
2020,142980987,147830916,21,46610274
2020,139889641,144759700,18,45225532
2020,139889644,144759703,3,45225536
2020,139889660,144759723,3,45225546
2020,139885886,144763793,18,45229803
2020,139889704,144759763,18,45225588
2020,139889782,144763875,24,45225653
2020,139889777,144763875,24,45225649
2020,139889782,144759848,24,45225651
2020,139889777,144759848,24,45225647
2020,142966603,147813892,23,46614212
2020,142966603,147820171,18,46614213
2020,142973304,147814471,24,46614418
2020,142973555,147821139,21,46614488
2020,142967471,147821271,3,46608908
2020,142967577,147821422,1,46608955
2020,142967706,147821563,16,46609002
2020,142967728,147825093,21,46614674
2020,142974401,147822053,26,46614856
2020,142974530,147825453,6,46609157
2020,142978149,147822199,26,46614909
2020,142978503,147825916,26,46609307
2020,142975041,147825917,24,46615094
2020,142975045,147822691,1,46615099
2020,142975266,147822942,9,46615217
2020,142975291,147826150,15,46609413
2020,142975394,147823024,16,46609447
2020,142978994,147823297,21,46615340
2020,142979016,147823328,21,46609521
2020,142979177,147823503,17,46615414
2020,142979626,147827018,25,46609779
2020,142979629,147827018,3,46609781
2020,142979629,147827017,25,46609782
2020,142979626,147827017,3,46615654
2020,142976360,147827028,13,46615657
2020,142979663,147824134,24,46615666
2020,142976857,147824686,21,46615840
2020,142977023,147824866,3,46615923
2020,142977037,147827597,24,46615934
2020,142977759,147830632,1,46610219
2020,142983030,147828407,1,46610275
2020,142978786,147823035,21,46609429
2020,142978797,147822991,21,46615248
2020,142978786,147822991,25,46609430
2020,142978797,147823035,25,46615249
2020,142975351,147826212,21,46609434
2020,142975470,147826281,14,46609465
2020,142975524,147826340,11,46609495
2020,142975604,147826415,3,46615357
2020,142979068,147826446,1,46609540
2020,142979073,147826449,26,46609542
2020,142975658,147826449,5,46609543
2020,142975728,147826533,16,46615405
2020,142975817,147826600,3,46609584
2020,142975874,147823614,5,46615464
2020,142975991,147823734,6,46615525
2020,142979405,147826771,15,46609675
2020,142976031,147826786,1,46615537
2020,142976180,147823934,9,46615601
2020,142976180,147823932,5,46609726
2020,142979583,147824038,15,46609762
2020,142976362,147824115,3,46615656
2020,142979686,147827069,3,46609804
2020,142976476,147824231,1,46615700
2020,142979866,147827258,21,46615756
2020,142979935,147824504,21,46615783
2020,142976718,147824512,13,46609909
2020,142976718,147824513,19,46615790
2020,142980148,147824742,1,46615871
2020,142980353,147827711,18,46615978
2020,142980353,147830025,18,46610079
2020,142980353,147830028,18,46610078
2020,142980465,147827776,21,46610117
2020,142977337,147827833,3,46616041
2020,142977395,147830230,19,46616058
2020,142977397,147830228,1,46616059
2020,142977811,147828239,21,46616188
2020,142980918,147828342,1,46610254
2020,142982959,147828355,1,46610256
2020,142983038,147830918,16,46610277
2020,142983051,147830942,1,46616269
2020,142967825,147821714,3,46609045
2020,142967851,147825213,1,46609062
2020,142967851,147825212,15,46609061
2020,142978068,147822086,1,46609136
2020,142978104,147822140,3,46609153
2020,142974657,147822304,21,46614945
2020,142975257,147822930,1,46615208
2020,142978947,147823234,14,46609497
2020,142975844,147823560,21,46615454
2020,142979317,147823652,1,46609632
2020,142976086,147823840,18,46615566
2020,142976086,147823841,1,46615565
2020,142976083,147823841,18,46615562
2020,142976083,147823840,18,46615563
2020,142979492,147826852,3,46609713
2020,142979493,147826852,25,46615579
2020,142979492,147826853,25,46609714
2020,142979493,147826853,3,46609715
2020,142976144,147823900,18,46609717
2020,142976330,147824083,18,46615647
2020,142979795,147827197,21,46609851
2020,142976609,147824386,14,46609881
2020,142979971,147827340,14,46615802
2020,142976926,147827512,18,46609993
2020,142976981,147824822,3,46615905
2020,142977314,147827841,21,46616031
2020,142977544,147828021,3,46610166
2020,142977663,147830533,24,46610192
2020,142980718,147830533,24,46610191
2020,142977761,147830629,21,46610218
2020,142981102,147831087,1,46610320
2020,142967288,147821024,16,46614462
2020,142967516,147821337,14,46614571
2020,142973777,147821357,17,46614576
2020,142973986,147821583,1,46614664
2020,142973986,147821584,1,46609001
2020,142974148,147825220,9,46609065
2020,142974233,147825289,3,46609093
2020,142974377,147825379,3,46614841
2020,142974421,147822072,14,46609132
2020,142974538,147822183,3,46614903
2020,142978310,147825674,9,46614991
2020,142974975,147825846,21,46609288
2020,142978603,147826008,18,46609347
2020,142978600,147826008,18,46615149
2020,142978602,147826008,18,46615152
2020,142975196,147822850,21,46609370
2020,142978708,147822912,5,46609394
2020,142975391,147823094,1,46615268
2020,142975483,147823182,21,46615303
2020,142978924,147826317,21,46609481
2020,142975608,147823338,15,46615359
2020,142979067,147826437,21,46609539
2020,142975647,147823380,21,46615371
2020,142979067,147823380,25,46615374
2020,142975647,147826437,25,46615372
2020,142979264,147823601,21,46609610
2020,142976302,147824063,21,46615634
2020,142976499,147827137,9,46615712
2020,142976599,147824375,1,46609877
2020,142976667,147824463,24,46615773
2020,142976901,147824725,1,46609982
2020,142976906,147824730,17,46615868
2020,142977021,147827592,5,46610025
2020,142977084,147827633,3,46610037
2020,142977244,147827759,26,46610100
2020,142980976,147830895,3,46616258
2020,142972637,147813904,3,46608593
2020,142966785,147820380,14,46608640
2020,142966982,147820596,3,46614329
2020,142973043,147820596,1,46614330
2020,142967412,147821178,3,46608881
2020,142967426,147814758,16,46614517
2020,142967484,147814820,3,46614547
2020,142967556,147814900,16,46614592
2020,142967640,147825003,17,46614634
2020,142973973,147821570,3,46614658
2020,142967768,147821655,1,46614690
2020,142974128,147821727,18,46614739
2020,142967896,147825255,1,46614771
2020,142974299,147821922,19,46614810
2020,142974323,147821954,1,46614820
2020,142974364,147822009,15,46614838
2020,142978991,147823295,3,46615339
2020,142975580,147823304,1,46615344
2020,142979005,147823321,3,46615347
2020,142975941,147823681,17,46615500
2020,142975941,147823682,17,46615501
2020,142976034,147823770,13,46615538
2020,142976058,147826802,19,46609695
2020,142979436,147826802,25,46609692
2020,142979436,147826801,19,46615551
2020,142976058,147826801,25,46609696
2020,142979553,147823987,5,46609747
2020,142976224,147823987,5,46609743
2020,142976227,147823987,21,46615616
2020,142976281,147826969,17,46615627
2020,142979898,147824408,18,46609888
2020,142980274,147827624,22,46615945
2020,142977311,147830094,26,46610116
2020,142980523,147830244,1,46610138
2020,142977531,147830383,18,46616094
2020,142977897,147830757,15,46616219
2020,142980907,147828329,24,46616235
2020,142981028,147828437,1,46610285
2020,142983153,147828482,1,46610304
2020,139889666,144759728,24,45225550
2020,139889671,144759733,18,45225558
2020,139889672,144763785,18,45225559
2020,139889679,144759740,1,45225562
2020,139889705,144759765,18,45225589
2020,139889711,144759770,18,45225594
2020,139889747,144759806,18,45225624
2020,139889745,144759806,18,45225622
2020,139889753,144759816,19,45225628
2020,139889778,144759843,18,45225648
2020,142978126,147822154,1,46609163
2020,142978365,147825749,3,46609251
2020,142974981,147825845,21,46615064
2020,142978545,147822704,1,46609319
2020,142978684,147826073,24,46609382
2020,142978698,147822902,17,46609389
2020,142975558,147826371,3,46609508
2020,142979279,147823603,26,46609620
2020,142983362,147831263,18,46616351
2020,142983362,147831261,18,46616349
2020,142983362,147831264,18,46616352
2020,142981204,147828650,16,46610353
2020,142983367,147831267,5,46616356
2020,142975884,147823618,3,46615466
2020,142976062,147823809,18,46615556
2020,142979503,147826868,3,46609718
2020,142976368,147824128,19,46609791
2020,142976505,147827173,3,46609840
2020,142976601,147824383,1,46615753
2020,142976798,147827398,24,46609935
2020,142980195,147827561,3,46615900
2020,142977102,147824939,18,46615951
2020,142977241,147827757,21,46615997
2020,142977282,147827816,21,46616014
2020,142977568,147828036,1,46616105
2020,142980711,147830520,21,46616128
2020,142982924,147830798,17,46616231
2020,142980935,147828352,3,46616243
2020,142981114,147828555,6,46616313
2020,142981151,147831170,14,46616325
2020,142966638,147813922,1,46608598
2020,142966693,147820258,1,46608615
2020,142966693,147820262,1,46608613
2020,142966706,147820256,1,46608621
2020,142972774,147814015,24,46614244
2020,142972907,147820466,24,46608667
2020,142972907,147814130,24,46614291
2020,142973417,147820983,3,46614449
2020,142967343,147821097,24,46608854
2020,142973632,147814754,1,46608890
2020,142967428,147814760,24,46608892
2020,142973725,147814840,3,46614560
2020,142967649,147821512,3,46608978
2020,142967709,147821594,24,46614667
2020,142974163,147821775,16,46614750
2020,142974274,147821888,21,46614800
2020,142974320,147821946,15,46609109
2020,142974483,147825436,3,46614886
2020,142974563,147822218,1,46609177
2020,142974563,147822216,17,46614915
2020,142974614,147825521,3,46614925
2020,142974621,147825526,24,46609190
2020,142978205,147822293,1,46614937
2020,142978237,147822322,3,46609201
2020,142974705,147822355,17,46614958
2020,142974705,147825604,1,46614959
2020,142974727,147822380,1,46614972
2020,142974790,147822439,21,46614993
2020,142978356,147822499,17,46615016
2020,142974967,147825836,3,46609283
2020,142978532,147822699,3,46609314
2020,142975137,147822791,13,46615148
2020,142978611,147826011,17,46609350
2020,142978610,147826011,22,46609348
2020,142978808,147826164,21,46609438
2020,142978892,147823169,17,46615299
2020,142975503,147826322,20,46609482
2020,142979170,147826561,21,46615413
2020,142975787,147826563,26,46615421
2020,142975798,147823528,1,46609579
2020,142979266,147826645,5,46609612
2020,142979300,147826682,14,46615477
2020,142979299,147826682,14,46609627
2020,142976218,147826923,19,46609739
2020,142976409,147824165,3,46615679
2020,142976510,147827160,14,46615720
2020,142976510,147824259,14,46615719
2020,142979791,147827180,1,46615732
2020,142976594,147824367,24,46609873
2020,142979842,147824367,24,46615749
2020,142976806,147827408,15,46609940
2020,142976948,147827530,19,46615887
2020,142980189,147827551,15,46610010
2020,142977033,147824871,15,46615929
2020,142980293,147824945,5,46610045
2020,142980467,147827844,1,46616037
2020,142977414,147830240,19,46616066
2020,142980702,147830519,19,46610186
2020,142977855,147830720,3,46616207
2020,142980873,147828289,1,46610241
2020,142972599,147813873,3,46614201
2020,142966686,147813970,17,46614232
2020,142966705,147820294,24,46614234
2020,142966705,147813991,24,46608620
2020,142966845,147820427,1,46608659
2020,142972886,147820427,1,46608661
2020,142972866,147820427,1,46608658
2020,142966829,147820427,1,46614275
2020,142966859,147820452,17,46608664
2020,142967045,147820716,5,46614373
2020,142967092,147820764,14,46614399
2020,142973269,147820814,21,46614415
2020,142967214,147820937,14,46614439
2020,142973537,147821114,24,46614483
2020,142973919,147824995,21,46614630
2020,142973926,147825026,16,46614644
2020,142974084,147821692,3,46614705
2020,142977941,147821884,1,46614798
2020,142974426,147825397,21,46609135
2020,142974587,147822227,17,46614920
2020,142978295,147825652,1,46609222
2020,142978375,147822523,15,46609257
2020,142974901,147822535,17,46609260
2020,142975144,147822798,9,46615154
2020,142975584,147823313,15,46615345
2020,142975751,147823474,5,46609568
2020,142979152,147823474,5,46615411
2020,142975744,147823474,21,46609564
2020,142975894,147826676,5,46615479
2020,142975911,147823647,16,46615487
2020,142975930,147823668,21,46609641
2020,142975951,147823692,5,46615506
2020,142976232,147823992,19,46615615
2020,142976288,147824046,21,46615629
2020,142979736,147824229,24,46609824
2020,142979758,147824266,19,46615714
2020,142976621,147827268,1,46615757
2020,142979988,147824578,18,46615808
2020,142976776,147827361,9,46615813
2020,142980158,147824758,25,46609989
2020,142980158,147824760,3,46609988
2020,142976923,147824760,25,46615876
2020,142976923,147824758,3,46609990
2020,142976977,147824818,6,46615899
2020,142980339,147830008,21,46610070
2020,142980401,147830086,14,46616003
2020,142977260,147827797,3,46610103
2020,142980452,147830146,21,46616030
2020,142980657,147828064,26,46610174
2020,142981192,147828639,18,46616340
2020,146367807,151406800,3,48166265
2020,146367815,151406826,18,48183769
2020,148935046,153921795,21,49260942
2020,148935060,153928017,18,49260950
2020,148935103,153921852,18,49260980
2020,139885857,144763761,18,45229779
2020,139885856,144763761,3,45229778
2020,139885862,144763767,21,45229782
2020,139885889,144763797,18,45225565
2020,139885923,144763828,3,45229834
2020,139889724,144763837,9,45225602
2020,139885937,144763846,3,45229845
2020,139885941,144763852,1,45229849
2020,139885954,144763865,18,45229864
2020,139885964,144763871,18,45229868
2020,139885969,144763880,24,45229871
2020,139885971,144763880,24,45229875
2020,139885971,144763877,24,45229877
2020,139885969,144763877,24,45229873
2020,139885899,144763805,24,45229814
2020,139885929,144763838,18,45229839
2020,139889729,144759788,18,45225607
2020,139889750,144759811,18,45225626
2020,139885970,144759853,18,45229874
2020,139885970,144763881,18,45229872
2020,139885972,144759853,18,45229878
2020,139885972,144763881,18,45229876
2020,139885978,144763888,24,45229884
2020,139885991,144763904,1,45229892
2020,139885885,144763795,18,45229804
2020,139885900,144763806,18,45229815
2020,139885911,144759760,18,45229824
2020,139885919,144763826,18,45229830
2020,139885953,144763864,18,45229863
2020,139885974,144763883,18,45229880
2020,139885981,144763889,18,45229885
2020,139889658,144759720,18,45225544
2020,139885883,144763791,21,45229801
2020,139885887,144763796,18,45229805
2020,139885903,144763808,16,45229820
2020,139885902,144763809,16,45229817
2020,139885902,144763808,17,45229818
2020,139885903,144763809,5,45229819
2020,139885918,144763825,24,45229829
2020,139885932,144763844,18,45229842
2020,139885962,144763870,18,45229867
2020,139889788,144759854,18,45225662
2020,139885854,144759699,18,45229776
2020,139885914,144763818,18,45229827
2020,139885913,144763818,18,45229826
2020,139885922,144763827,18,45229833
2020,139885939,144763850,3,45229847
2020,139885944,144763854,18,45229853
2020,139885958,144763869,3,45229866
2020,139885858,144763762,3,45229780
2020,139885912,144763819,18,45229825
2020,139885925,144763829,18,45229836
2020,139885933,144759790,18,45229843
2020,139885938,144759800,18,45229846
2020,139885943,144763853,9,45229852
2020,139885947,144763853,1,45229857
2020,139885947,144763858,1,45229856
2020,139885943,144763858,1,45229851
2020,139885959,144759835,18,45225643
2020,139885995,144763908,18,45229894
2020,142966521,147820063,15,46614176
2020,142966531,147820079,3,46608567
2020,142972611,147813876,13,46614207
2020,142972689,147820222,24,46614225
2020,142972682,147813936,6,46608600
2020,142972722,147820265,1,46608609
2020,142972752,147820304,3,46614241
2020,142966744,147820340,21,46608631
2020,142972829,147820375,26,46614263
2020,142966816,147820419,1,46608655
2020,142972860,147820419,1,46608656
2020,142972859,147820419,1,46608653
2020,142966836,147820437,3,46614279
2020,142972891,147820454,6,46614285
2020,142972905,147820461,14,46614290
2020,142966864,147814134,11,46608668
2020,142966871,147814138,15,46614292
2020,142972946,147820510,18,46608678
2020,142966900,147814166,17,46614301
2020,142972962,147814178,3,46614306
2020,142972987,147814203,17,46608694
2020,142966949,147820553,1,46608702
2020,142966949,147820556,1,46608700
2020,142966949,147820554,1,46608701
2020,142966959,147820567,1,46608704
2020,142966963,147820572,20,46608705
2020,142973048,147814265,1,46614331
2020,142966969,147814243,20,46608710
2020,142973025,147814243,20,46608712
2020,142966966,147814243,20,46614323
2020,142966966,147820577,5,46614322
2020,142966969,147820577,5,46608708
2020,142973025,147820577,5,46608711
2020,142973114,147820681,1,46614366
2020,142973187,147820699,1,46614384
2020,142973211,147820761,25,46614392
2020,142973211,147814392,3,46608768
2020,142973215,147820761,3,46614394
2020,142973215,147814392,25,46614395
2020,142967128,147820817,17,46608792
2020,142967127,147820817,19,46608791
2020,142973340,147820908,17,46608800
2020,142967192,147820918,21,46608804
2020,142967229,147814566,3,46608815
2020,142973397,147814572,21,46614444
2020,142981205,147831268,26,46616357
2020,142972475,147820019,1,46614155
2020,142972500,147820046,1,46608563
2020,142973427,147820993,26,46608825
2020,142973447,147820993,20,46608832
2020,142973516,147821086,3,46608852
2020,142967351,147814676,21,46614480
2020,142967480,147821286,1,46608914
2020,142967480,147821285,19,46614544
2020,142967480,147814812,1,46614546
2020,142967656,147821505,3,46614643
2020,142974036,147821643,1,46614685
2020,142967865,147821764,1,46609067
2020,142974866,147822496,21,46609247
2020,142974915,147822548,17,46615043
2020,142974936,147825789,24,46609270
2020,142978409,147825789,24,46615055
2020,142978458,147825847,21,46609289
2020,142978938,147826337,21,46609491
2020,142979014,147826399,3,46615353
2020,142979031,147823340,15,46615358
2020,142975689,147826477,19,46609547
2020,142975726,147823438,3,46615402
2020,142975897,147826683,26,46615480
2020,142975914,147823653,3,46609633
2020,142979333,147823669,17,46609640
2020,142976096,147823853,26,46615569
2020,142976107,147823864,1,46615573
2020,142973608,147814744,1,46608880
2020,142973662,147814788,1,46608902
2020,142973704,147821292,5,46608917
2020,142974050,147821653,3,46614689
2020,142967782,147821664,24,46614701
2020,142974164,147821773,3,46614751
2020,142977979,147821944,24,46614817
2020,142974360,147822006,1,46614835
2020,142978067,147822065,17,46614864
2020,142978111,147822109,3,46614887
2020,142974503,147822167,1,46614894
2020,142978135,147822150,3,46609160
2020,142974536,147825478,1,46609169
2020,142978384,147822532,3,46615038
2020,142974940,147825807,11,46615058
2020,142974954,147825813,21,46615063
2020,142978521,147825931,15,46615097
2020,142978811,147826221,9,46609441
2020,142975552,147823263,14,46615329
2020,142979022,147823334,1,46615355
2020,142979064,147823387,11,46609538
2020,142979126,147823451,3,46615399
2020,142979126,147823449,25,46615400
2020,142979120,147823451,25,46615397
2020,142979120,147823449,3,46609558
2020,142979314,147823643,17,46615486
2020,142979330,147826706,21,46609639
2020,142979338,147826710,24,46609642
2020,142975939,147826710,24,46615498
2020,142975954,147823693,11,46615508
2020,142975968,147823709,1,46615515
2020,142979565,147824012,16,46609756
2020,142979696,147827087,19,46609808
2020,142979856,147827246,24,46609879
2020,142979897,147824424,3,46609887
2020,142976680,147824482,3,46609896
2020,142976866,147824697,1,46615849
2020,142976965,147827539,24,46615892
2020,142980241,147824870,21,46615928
2020,142977062,147824903,21,46615943
2020,142977059,147824903,25,46615942
2020,142977062,147824902,25,46610032
2020,142977059,147824902,21,46610030
2020,142977082,147827630,26,46610036
2020,142977083,147827635,18,46615946
2020,142977190,147830030,26,46610080
2020,142977190,147830032,18,46615982
2020,142977249,147827763,1,46610101
2020,142977330,147830165,3,46616038
2020,142977456,147830293,3,46610151
2020,142980703,147828102,11,46616126
2020,142980859,147828275,21,46610236
2020,142983093,147828445,26,46616276
2020,142983093,147828446,9,46616274
2020,142983093,147830987,9,46616275
2020,142972479,147820023,24,46608559
2020,142972479,147820022,24,46608557
2020,142973040,147814256,1,46608718
2020,142973040,147814255,9,46608719
2020,142967004,147814289,18,46608736
2020,142967053,147820731,24,46608756
2020,142967065,147820729,18,46614381
2020,142967220,147820957,9,46608813
2020,142967279,147821027,14,46614461
2020,142967317,147821072,19,46608842
2020,142967359,147821118,21,46614485
2020,142974167,147821772,25,46614754
2020,142967874,147821774,25,46609074
2020,142974167,147821774,21,46614752
2020,142967874,147821772,21,46614756
2020,142974201,147825259,10,46614776
2020,142978074,147825414,6,46609140
2020,142974966,147825837,17,46609285
2020,142975014,147825880,1,46615084
2020,142978496,147825895,1,46609302
2020,142975090,147825971,21,46615115
2020,142978583,147822776,3,46615133
2020,142975314,147826174,1,46609423
2020,142978775,147826165,3,46609420
2020,142978937,147823215,24,46609490
2020,142975921,147823661,11,46615492
2020,142979383,147826746,21,46609668
2020,142979387,147826748,14,46615524
2020,142979422,147823782,17,46615542
2020,142979422,147823783,1,46609687
2020,142976419,147827091,15,46615682
2020,142979943,147827307,3,46609904
2020,142980017,147824613,6,46609930
2020,142977715,147830581,24,46616157
2020,142977713,147830581,24,46616156
2020,142983251,147831129,5,46616315
2020,142978041,147822027,1,46614843
2020,142974634,147822280,24,46609193
2020,142974641,147822280,24,46609194
2020,142974638,147822280,24,46614933
2020,142974675,147825579,1,46614950
2020,142978273,147822387,14,46609211
2020,142978403,147825795,17,46615050
2020,142978419,147825802,1,46609271
2020,142978769,147822987,17,46615231
2020,142978820,147826226,24,46615266
2020,142978831,147826231,21,46609448
2020,142975473,147823174,5,46609467
2020,142979592,147826978,14,46609767
2020,142976513,147824275,21,46615721
2020,142976640,147824432,26,46615767
2020,142977225,147827728,14,46610085
2020,142980633,147828024,24,46616100
2020,142977580,147828047,14,46616107
2020,142977656,147830526,26,46616129
2020,142981178,147828630,14,46616334
2020,142978099,147825437,17,46609150
2020,142974486,147825445,21,46609154
2020,142974667,147822312,3,46609199
2020,142978322,147822432,1,46614998
2020,142978345,147822469,3,46609240
2020,142978378,147822528,3,46609259
2020,142975128,147822780,17,46615141
2020,142975152,147822817,1,46609357
2020,142975323,147823008,21,46609426
2020,142978781,147823008,25,46609422
2020,142975323,147823011,25,46615243
2020,142978781,147823011,21,46609421
2020,142978848,147826246,22,46615278
2020,142979012,147826398,15,46615351
2020,142979140,147826538,3,46615406
2020,142975818,147826597,1,46609585
2020,142975944,147826711,15,46615503
2020,142979416,147823773,10,46609685
2020,142976064,147823811,1,46615557
2020,142976160,147826872,18,46615591
2020,142976160,147826873,18,46615590
2020,142976555,147827198,17,46609854
2020,142976571,147824338,18,46609864
2020,142980205,147824807,5,46610012
2020,142980295,147824951,18,46615956
2020,142980396,147830083,15,46616000
2020,142980420,147830124,21,46610107
2020,142980466,147827768,3,46610111
2020,142977732,147830603,18,46616173
2020,142980771,147830603,18,46616172
2020,142983019,147828395,1,46610272
2020,142974132,147825207,18,46614741
2020,142974188,147825250,24,46614769
2020,142978108,147822107,3,46614883
2020,142978188,147825524,3,46609189
2020,142974652,147825552,21,46614942
2020,142974944,147825810,1,46615060
2020,142975223,147822894,21,46615193
2020,142975258,147826117,9,46615209
2020,142978859,147823136,21,46609453
2020,142978927,147823203,21,46615313
2020,142975797,147826588,22,46615425
2020,142979589,147824043,21,46609765
2020,142980041,147824637,6,46609941
2020,142980142,147827502,1,46615867
2020,142976988,147827564,14,46615911
2020,142980210,147827564,14,46610014
2020,142977045,147827608,3,46615938
2020,142977209,147827731,24,46615989
2020,142977359,147830191,6,46616045
2020,142977385,147830220,1,46616055
2020,142980508,147830223,1,46610132
2020,142980560,147830272,14,46610150
2020,142977523,147830369,3,46610165
2020,142980724,147828118,14,46616141
2020,142977765,147830633,1,46610220
2020,142980904,147828315,14,46610251
2020,142981194,147828641,24,46616341
2020,142976682,147824472,14,46615774
2020,142976781,147827381,18,46615814
2020,142980074,147824649,1,46609950
2020,142980074,147827417,1,46609948
2020,142980074,147827416,1,46609949
2020,142980175,147824785,14,46615888
2020,142976985,147827544,24,46615909
2020,142977017,147824858,1,46610024
2020,142977276,147830114,21,46616010
2020,142977286,147830114,13,46616012
2020,142977321,147830151,17,46616034
2020,142980486,147827877,13,46610125
2020,142980611,147830367,21,46610164
2020,142982963,147830832,18,46616246
2020,142982967,147830832,18,46610257
2020,142982967,147830831,18,46610258
2020,142982963,147830831,18,46616245
2020,142974204,147825265,1,46614778
2020,142974204,147825267,5,46614777
2020,142974232,147821832,1,46609092
2020,142974232,147821830,1,46614787
2020,142977957,147821912,14,46614809
2020,142974415,147822066,10,46614859
2020,142978158,147825494,19,46609176
2020,142978221,147825568,3,46609200
2020,142974875,147822506,9,46609250
2020,142978588,147822755,13,46609342
2020,142978588,147825986,17,46609341
2020,142978968,147823260,21,46609503
2020,142978987,147823290,26,46615336
2020,142979085,147826468,3,46615381
2020,142976085,147823842,18,46615564
2020,142976108,147823867,9,46615574
2020,142976236,147826925,18,46615618
2020,142976236,147823981,18,46609745
2020,142976570,147824334,24,46609862
2020,142976584,147824358,1,46609870
2020,142979934,147827320,5,46615782
2020,142979968,147827336,3,46615799
2020,142976937,147827519,3,46610001
2020,142980416,147827799,5,46610106
2020,142977467,147830312,24,46616079
2020,142980781,147830617,5,46616176
2020,142983218,147828530,15,46616311
2020,142981128,147831118,18,46616320
2020,142981139,147828578,17,46610340
2020,142983306,147831189,14,46610344
2020,142981216,147828655,1,46610364
2020,142978006,147821979,1,46609117
2020,142974446,147825411,14,46609142
2020,142974600,147822249,1,46614923
2020,142978209,147822295,1,46614940
2020,142978209,147825545,1,46614939
2020,142974909,147825775,3,46609263
2020,142975017,147822656,21,46615085
2020,142978480,147822656,25,46615082
2020,142975017,147822657,25,46615086
2020,142978480,147822657,21,46609297
2020,142975088,147825964,3,46609325
2020,142975250,147826108,17,46615207
2020,142978794,147823041,14,46609433
2020,142978794,147826185,14,46615247
2020,142975632,147826428,21,46615365
2020,142979286,147826667,17,46615467
2020,142976171,147823923,1,46615594
2020,142980141,147824728,21,46609984
2020,142976924,147827511,1,46615875
2020,142980495,147827885,5,46610127
2020,142977877,147828286,3,46610238
2020,142983189,147828499,24,46616299
2020,142981095,147828499,24,46616302
2020,142973887,147821467,3,46614624
2020,142967690,147825055,18,46608995
2020,142967806,147821675,26,46614702
2020,142974250,147821861,1,46614791
2020,142974304,147821931,3,46614815
2020,142974333,147821970,3,46614827
2020,142978051,147822047,1,46609128
2020,142974495,147822145,3,46609159
2020,142974514,147825464,3,46614895
2020,142974653,147822302,21,46614943
2020,142978406,147822569,5,46609268
2020,142975023,147822663,3,46609303
2020,142978658,147822847,20,46609368
2020,142979019,147826404,4,46609523
2020,142979129,147823459,13,46609560
2020,142979129,147826517,13,46615404
2020,142975946,147826717,5,46615504
2020,142975985,147826747,14,46609669
2020,142979399,147826765,24,46609673
2020,142976039,147823778,14,46615540
2020,142976162,147823918,17,46615592
2020,142976453,147827115,6,46609819
2020,142979966,147824550,18,46609915
2020,142980132,147824690,3,46609983
2020,142976935,147824770,1,46610000
2020,142977027,147827580,3,46615924
2020,142977027,147824856,25,46615925
2020,142977022,147824856,3,46615921
2020,142977022,147827580,25,46615922
2020,142977219,147827724,18,46615991
2020,142977219,147827722,9,46615990
2020,142980390,147827751,24,46610098
2020,142981012,147830953,1,46610282
2020,142981069,147831036,17,46610306
2020,142981083,147831053,14,46610308
2020,142983222,147828547,1,46616312
2020,142978207,147825546,21,46609195
2020,142978453,147822624,21,46615067
2020,142975022,147822658,1,46615088
2020,142975035,147825919,3,46609308
2020,142975294,147822966,5,46609415
2020,142978917,147826309,21,46615308
2020,142979142,147823476,1,46615408
2020,142975849,147826629,19,46609605
2020,142979484,147823874,5,46609712
2020,142976118,147826846,3,46615578
2020,142979538,147826903,7,46609732
2020,142976317,147824073,9,46609769
2020,142979598,147824073,9,46615643
2020,142976659,147824466,3,46615770
2020,142976805,147824634,1,46609939
2020,142980273,147827623,3,46610033
2020,142980446,147827827,1,46610115
2020,142977345,147830174,3,46610123
2020,142980937,147828351,1,46610259
2020,142980937,147830842,1,46616248
2020,142981207,147831271,18,46610355
2020,142978060,147825404,17,46614862
2020,142974649,147822299,3,46614941
2020,142978326,147822453,11,46609232
2020,142978383,147825772,3,46615039
2020,142978543,147825954,18,46609318
2020,142978557,147822719,21,46615105
2020,142978747,147826140,3,46609408
2020,142975382,147823069,18,46615265
2020,142975396,147826202,21,46615256
2020,142978885,147826276,15,46609463
2020,142978931,147823204,1,46609485
2020,142978931,147826323,1,46615314
2020,142978931,147823205,1,46609484
2020,142978934,147826330,6,46615318
2020,142978995,147823298,17,46615342
2020,142975578,147826388,3,46615343
2020,142979000,147823309,5,46609515
2020,142979033,147823341,21,46609526
2020,142979044,147823367,17,46609528
2020,142979225,147823569,21,46609595
2020,142979430,147826792,26,46609689
2020,142976049,147826795,1,46609690
2020,142976049,147826796,1,46615548
2020,142976658,147827254,17,46609891
2020,142976660,147827254,15,46615771
2020,142980003,147824594,1,46615811
2020,142980003,147824596,1,46609925
2020,142980027,147827388,6,46615816
2020,142980086,147824678,3,46609963
2020,142976943,147824762,18,46615882
2020,142980165,147824762,18,46610002
